lat,lon,time,spatial_ref,tmax
16.5,76.5,1952-05-04,0,40.310001373291016
16.5,76.5,1952-05-05,0,39.720001220703125
16.5,76.5,1952-05-06,0,40.90999984741211
16.5,76.5,1952-05-07,0,40.25
16.5,76.5,1952-05-08,0,39.880001068115234
16.5,76.5,1952-05-09,0,40.0
16.5,76.5,1952-05-10,0,41.72999954223633
16.5,76.5,1952-05-11,0,41.470001220703125
16.5,76.5,1952-05-12,0,42.0099983215332
16.5,76.5,1952-05-13,0,42.38999938964844
16.5,76.5,1952-05-14,0,39.68000030517578
16.5,76.5,1952-05-15,0,40.08000183105469
16.5,76.5,1952-05-16,0,40.529998779296875
16.5,76.5,1952-05-17,0,41.540000915527344
16.5,76.5,1952-05-18,0,41.41999816894531
16.5,76.5,1952-05-19,0,41.34000015258789
16.5,76.5,1952-05-20,0,40.95000076293945
16.5,76.5,1952-05-21,0,40.310001373291016
16.5,76.5,1952-05-22,0,37.22999954223633
16.5,76.5,1952-05-23,0,32.22999954223633
16.5,76.5,1952-05-24,0,30.239999771118164
16.5,76.5,1952-05-25,0,28.8700008392334
16.5,76.5,1952-05-26,0,30.040000915527344
16.5,76.5,1952-05-27,0,33.459999084472656
16.5,76.5,1952-05-28,0,34.599998474121094
16.5,76.5,1952-05-29,0,36.41999816894531
16.5,76.5,1952-05-30,0,34.650001525878906
16.5,76.5,1952-05-31,0,36.189998626708984
16.5,76.5,1952-06-01,0,38.15999984741211
16.5,76.5,1952-06-02,0,36.400001525878906
16.5,76.5,1952-06-03,0,36.189998626708984
16.5,76.5,1952-06-04,0,35.04999923706055
16.5,76.5,1952-06-05,0,35.369998931884766
16.5,76.5,1952-06-06,0,33.72999954223633
16.5,76.5,1952-06-07,0,34.13999938964844
16.5,76.5,1952-06-08,0,35.34000015258789
16.5,76.5,1952-06-09,0,35.40999984741211
16.5,76.5,1952-06-10,0,33.209999084472656
16.5,76.5,1952-06-11,0,33.540000915527344
16.5,76.5,1952-06-12,0,33.29999923706055
16.5,76.5,1952-06-13,0,34.2599983215332
16.5,76.5,1952-06-14,0,34.72999954223633
16.5,76.5,1952-06-15,0,34.20000076293945
16.5,76.5,1952-06-16,0,32.90999984741211
16.5,76.5,1952-06-17,0,34.560001373291016
16.5,76.5,1952-06-18,0,35.220001220703125
16.5,76.5,1952-06-19,0,33.27000045776367
16.5,76.5,1952-06-20,0,33.56999969482422
16.5,76.5,1952-06-21,0,32.900001525878906
16.5,76.5,1952-06-22,0,32.369998931884766
16.5,76.5,1952-06-23,0,31.6299991607666
16.5,76.5,1952-06-24,0,32.95000076293945
16.5,76.5,1952-06-25,0,31.780000686645508
16.5,76.5,1952-06-26,0,33.029998779296875
16.5,76.5,1952-06-27,0,32.7599983215332
16.5,76.5,1952-06-28,0,33.630001068115234
16.5,76.5,1952-06-29,0,34.27000045776367
16.5,76.5,1952-06-30,0,34.599998474121094
16.5,76.5,1952-07-01,0,34.7599983215332
16.5,76.5,1952-07-02,0,34.939998626708984
16.5,76.5,1952-07-03,0,33.25
16.5,76.5,1952-07-04,0,33.56999969482422
16.5,76.5,1952-07-05,0,34.16999816894531
16.5,76.5,1952-07-06,0,32.11000061035156
16.5,76.5,1952-07-07,0,33.290000915527344
16.5,76.5,1952-07-08,0,34.7599983215332
16.5,76.5,1952-07-09,0,34.849998474121094
16.5,76.5,1952-07-10,0,34.77000045776367
16.5,76.5,1952-07-11,0,34.900001525878906
